customer_id,order_date,order_value
CUST_04727,2025-08-24,31.13
CUST_04474,2025-08-24,3.15
CUST_04519,2025-08-24,103.1
CUST_04232,2025-08-24,182.74
CUST_03082,2025-08-24,8.69
CUST_01220,2025-08-24,4.01
CUST_00048,2025-08-24,33.89
CUST_00991,2025-08-24,8.43
CUST_02973,2025-08-24,2.06
CUST_04313,2025-08-24,8.16
CUST_01580,2025-08-24,6.42
CUST_04646,2025-08-24,41.4
CUST_04260,2025-08-25,62.17
CUST_00752,2025-08-25,35.74
CUST_04877,2025-08-25,19.24
CUST_02974,2025-08-25,409.03
CUST_03471,2025-08-25,19.13
CUST_03072,2025-08-25,12.1
CUST_01995,2025-08-25,7.02
CUST_01980,2025-08-25,6.29
CUST_04483,2025-08-25,6.32
CUST_04666,2025-08-25,24.64
CUST_04142,2025-08-25,38.31
CUST_01017,2025-08-25,66.58
CUST_04971,2025-08-25,404.1
CUST_04557,2025-08-25,15.58
CUST_01966,2025-08-25,4.46
CUST_00135,2025-08-25,13.95
CUST_04300,2025-08-25,12.65
CUST_03706,2025-08-25,3.17
CUST_00982,2025-08-25,27.04
CUST_03298,2025-08-25,58.37
CUST_02773,2025-08-25,51.75
CUST_04290,2025-08-26,18.68
CUST_04537,2025-08-26,7.33
CUST_00030,2025-08-26,39.05
CUST_04762,2025-08-26,7.75
CUST_03592,2025-08-26,15.85
CUST_03885,2025-08-26,9.29
CUST_03332,2025-08-26,16.69
CUST_03978,2025-08-26,24.34
CUST_02539,2025-08-26,23.99
CUST_00552,2025-08-26,55.95
CUST_03415,2025-08-26,28.45
CUST_02539,2025-08-26,8.59
CUST_01480,2025-08-26,16.24
CUST_00638,2025-08-26,86.8
CUST_04661,2025-08-26,20.06
CUST_02704,2025-08-26,10.57
CUST_02343,2025-08-26,57.22
CUST_04483,2025-08-26,9.83
CUST_04366,2025-08-26,20.98
CUST_00950,2025-08-26,111.37
CUST_03266,2025-08-27,40.51
CUST_04791,2025-08-27,43.57
CUST_01315,2025-08-27,1.65
CUST_04623,2025-08-27,11.85
CUST_00982,2025-08-27,15.93
CUST_04082,2025-08-27,27.67
CUST_04462,2025-08-27,15.92
CUST_01597,2025-08-27,4.84
CUST_00524,2025-08-27,1.14
CUST_00408,2025-08-27,25.21
CUST_01618,2025-08-27,14.12
CUST_00908,2025-08-27,31.67
CUST_02756,2025-08-27,8.7
CUST_00399,2025-08-27,59.44
CUST_01164,2025-08-27,8.39
CUST_04753,2025-08-27,48.67
CUST_01257,2025-08-27,29.79
CUST_03816,2025-08-27,19.01
CUST_00017,2025-08-27,17.03
CUST_00620,2025-08-27,65.77
CUST_04321,2025-08-27,1.32
CUST_01569,2025-08-27,72.98
CUST_01097,2025-08-28,14.51
CUST_02044,2025-08-28,7.4
CUST_01704,2025-08-28,6.37
CUST_01044,2025-08-28,38.21
CUST_01086,2025-08-28,15.11
CUST_02299,2025-08-28,69.91
CUST_03813,2025-08-28,12.11
CUST_03320,2025-08-28,10.72
CUST_04321,2025-08-28,6.88
CUST_00960,2025-08-28,12.36
CUST_04264,2025-08-28,21.81
CUST_01363,2025-08-28,12.02
CUST_02238,2025-08-28,41.39
CUST_03501,2025-08-28,61.51
CUST_00559,2025-08-28,14.39
CUST_00965,2025-08-28,47.71
CUST_04128,2025-08-28,2.48
CUST_04994,2025-08-28,45.26
CUST_04271,2025-08-28,34.28
CUST_02873,2025-08-28,3.25
CUST_04999,2025-08-28,111.38
CUST_02618,2025-08-28,13.12
CUST_00060,2025-08-28,36.33
CUST_00177,2025-08-28,32.44
CUST_00369,2025-08-29,24.78
CUST_02413,2025-08-29,77.19
CUST_01848,2025-08-29,34.77
CUST_01372,2025-08-29,22.41
CUST_03182,2025-08-29,45.3
CUST_00749,2025-08-29,2.67
CUST_03086,2025-08-29,32.72
CUST_00105,2025-08-29,1.31
CUST_04603,2025-08-29,25.17
CUST_04027,2025-08-29,27.35
CUST_03100,2025-08-29,26.25
CUST_03935,2025-08-29,3.37
CUST_04311,2025-08-29,17.21
CUST_02627,2025-08-29,14.05
CUST_02531,2025-08-29,13.78
CUST_03327,2025-08-29,11.88
CUST_03006,2025-08-29,21.34
CUST_02932,2025-08-29,26.08
CUST_04155,2025-08-29,18.31
CUST_03767,2025-08-29,5.31
CUST_01084,2025-08-29,36.35
CUST_03006,2025-08-29,2.93
CUST_01085,2025-08-29,12.44
CUST_04117,2025-08-29,22.03
CUST_04400,2025-08-29,37.83
CUST_01934,2025-08-29,33.75
CUST_01375,2025-08-29,17.19
CUST_02004,2025-08-29,12.35
CUST_01430,2025-08-29,5.22
CUST_04085,2025-08-29,7.45
CUST_02197,2025-08-30,8.44
CUST_01875,2025-08-30,122.73
CUST_03006,2025-08-30,109.34
CUST_01639,2025-08-30,1.33
CUST_01918,2025-08-30,5.42
CUST_04770,2025-08-30,4.21
CUST_03895,2025-08-30,11.19
CUST_00862,2025-08-30,19.92
CUST_02675,2025-08-30,20.19
CUST_01639,2025-08-30,16.22
CUST_04694,2025-08-30,57.39
CUST_01017,2025-08-30,53.58
CUST_04924,2025-08-30,18.73
CUST_02100,2025-08-30,24.31
CUST_03712,2025-08-30,3.35
CUST_00338,2025-08-30,36.44
CUST_02048,2025-08-30,17.37
CUST_01327,2025-08-30,180.15
CUST_04747,2025-08-31,5.73
CUST_04037,2025-08-31,3.65
CUST_04765,2025-08-31,15.27
CUST_03294,2025-08-31,10.91
CUST_04966,2025-08-31,5.34
CUST_01772,2025-08-31,40.23
CUST_04235,2025-08-31,44.38
CUST_00809,2025-08-31,34.52
CUST_01138,2025-08-31,6.81
CUST_03722,2025-08-31,103.9
CUST_02274,2025-08-31,12.4
CUST_03988,2025-08-31,59.22
CUST_00702,2025-08-31,21.15
CUST_02531,2025-08-31,18.4
CUST_04192,2025-08-31,16.57
CUST_00352,2025-09-01,67.33
CUST_02290,2025-09-01,14.99
CUST_01496,2025-09-01,15.94
CUST_01542,2025-09-01,50.85
CUST_03194,2025-09-01,7.98
CUST_00462,2025-09-01,14.08
CUST_02703,2025-09-01,34.48
CUST_01552,2025-09-01,13.38
CUST_03113,2025-09-01,5.77
CUST_04155,2025-09-01,8.56
CUST_02704,2025-09-01,1.64
CUST_00631,2025-09-01,6.02
CUST_04510,2025-09-01,3.26
CUST_00856,2025-09-01,11.92
CUST_00790,2025-09-01,74.12
CUST_03894,2025-09-01,127.87
CUST_03718,2025-09-01,28.71
CUST_04136,2025-09-01,11.86
CUST_04984,2025-09-01,17.44
CUST_04285,2025-09-01,39.1
CUST_04126,2025-09-02,7.09
CUST_02413,2025-09-02,18.15
CUST_03813,2025-09-02,8.87
CUST_02124,2025-09-02,367.37
CUST_04191,2025-09-02,5.25
CUST_01455,2025-09-02,56.69
CUST_01516,2025-09-02,13.67
CUST_00820,2025-09-02,7.08
CUST_00725,2025-09-02,45.25
CUST_02707,2025-09-02,26.75
CUST_01253,2025-09-02,14.79
CUST_04228,2025-09-02,20.16
CUST_04900,2025-09-02,25.37
CUST_02293,2025-09-02,122.28
CUST_03783,2025-09-02,45.57
CUST_00185,2025-09-02,64.97
CUST_02945,2025-09-03,39.23
CUST_00104,2025-09-03,4.55
CUST_02397,2025-09-03,42.92
CUST_02667,2025-09-03,14.96
CUST_02618,2025-09-03,4.59
CUST_01574,2025-09-03,4.73
CUST_02047,2025-09-03,105.41
CUST_01726,2025-09-03,2.62
CUST_01094,2025-09-03,66.14
CUST_03949,2025-09-03,6.19
CUST_01170,2025-09-03,6.77
CUST_04417,2025-09-03,139.76
CUST_02980,2025-09-03,39.12
CUST_02164,2025-09-03,8.55
CUST_00005,2025-09-03,11.2
CUST_00909,2025-09-03,7.55
CUST_03245,2025-09-03,42.99
CUST_02836,2025-09-03,30.35
CUST_02879,2025-09-03,12.38
CUST_04244,2025-09-03,25.74
CUST_04321,2025-09-03,10.03
CUST_00367,2025-09-03,21.87
CUST_03436,2025-09-03,10.0
CUST_01656,2025-09-03,9.8
CUST_03491,2025-09-03,23.68
CUST_01246,2025-09-03,7.99
CUST_00546,2025-09-03,17.93
CUST_03783,2025-09-03,15.97
CUST_03926,2025-09-04,3.65
CUST_04281,2025-09-04,7.47
CUST_04409,2025-09-04,10.53
CUST_00333,2025-09-04,49.86
CUST_03987,2025-09-04,78.32
CUST_04958,2025-09-04,9.9
CUST_03097,2025-09-04,19.44
CUST_02364,2025-09-04,57.81
CUST_01933,2025-09-04,14.14
CUST_03045,2025-09-04,6.67
CUST_04300,2025-09-04,13.58
CUST_00546,2025-09-04,119.21
CUST_01861,2025-09-04,57.46
CUST_03121,2025-09-04,52.3
CUST_04655,2025-09-04,98.68
CUST_01372,2025-09-04,217.45
CUST_00870,2025-09-04,39.36
CUST_04548,2025-09-04,23.3
CUST_02703,2025-09-05,31.04
CUST_01014,2025-09-05,28.74
CUST_02024,2025-09-05,7.03
CUST_02301,2025-09-05,24.04
CUST_02698,2025-09-05,6.66
CUST_00849,2025-09-05,118.25
CUST_02024,2025-09-05,5.77
CUST_02578,2025-09-05,3.73
CUST_04256,2025-09-05,47.21
CUST_00555,2025-09-05,72.32
CUST_04402,2025-09-05,23.41
CUST_03873,2025-09-05,241.71
CUST_01354,2025-09-05,35.7
CUST_02094,2025-09-05,6.0
CUST_04673,2025-09-05,13.42
CUST_02284,2025-09-05,70.78
CUST_04679,2025-09-05,73.46
CUST_04331,2025-09-05,7.33
CUST_01300,2025-09-05,33.95
CUST_02903,2025-09-05,9.53
CUST_01532,2025-09-05,18.18
CUST_03063,2025-09-06,8.39
CUST_04321,2025-09-06,10.8
CUST_01318,2025-09-06,28.03
CUST_01853,2025-09-06,20.22
CUST_04765,2025-09-06,35.22
CUST_02668,2025-09-06,20.18
CUST_04117,2025-09-06,68.67
CUST_00962,2025-09-06,78.93
CUST_02141,2025-09-06,57.48
CUST_02064,2025-09-06,23.25
CUST_04083,2025-09-06,20.54
CUST_04136,2025-09-06,16.55
CUST_02728,2025-09-06,16.14
CUST_02413,2025-09-06,8.3
CUST_02301,2025-09-06,46.84
CUST_04281,2025-09-06,70.91
CUST_01455,2025-09-06,56.6
CUST_00792,2025-09-06,4.57
CUST_02413,2025-09-06,31.74
CUST_01747,2025-09-06,241.75
CUST_01773,2025-09-06,81.53
CUST_00072,2025-09-06,25.95
CUST_04244,2025-09-06,31.08
CUST_02966,2025-09-06,90.09
CUST_00598,2025-09-06,34.42
CUST_04098,2025-09-06,5.45
CUST_00983,2025-09-06,6.45
CUST_03668,2025-09-07,9.55
CUST_04651,2025-09-07,32.34
CUST_03320,2025-09-07,5.54
CUST_01421,2025-09-07,14.54
CUST_02705,2025-09-07,11.37
CUST_04823,2025-09-07,23.37
CUST_04252,2025-09-07,11.09
CUST_04986,2025-09-07,28.41
CUST_02952,2025-09-07,16.69
CUST_04737,2025-09-07,6.34
CUST_03783,2025-09-07,130.79
CUST_02427,2025-09-07,41.13
CUST_00728,2025-09-07,73.14
CUST_04731,2025-09-07,7.84
CUST_02707,2025-09-07,14.86
CUST_04747,2025-09-07,17.66
CUST_01385,2025-09-07,114.93
CUST_01319,2025-09-07,16.37
CUST_03185,2025-09-07,3.52
CUST_03073,2025-09-07,3.17
CUST_02799,2025-09-07,48.77
CUST_04408,2025-09-07,18.13
CUST_02803,2025-09-07,56.87
CUST_03852,2025-09-07,36.19
CUST_01430,2025-09-07,29.1
CUST_00811,2025-09-07,1.0
CUST_00122,2025-09-08,81.06
CUST_04399,2025-09-08,41.9
CUST_00877,2025-09-08,344.97
CUST_03361,2025-09-08,18.67
CUST_01552,2025-09-08,76.66
CUST_04593,2025-09-08,55.75
CUST_04593,2025-09-08,31.92
CUST_02639,2025-09-08,8.28
CUST_02529,2025-09-08,16.57
CUST_02218,2025-09-08,39.36
CUST_02272,2025-09-08,37.7
CUST_02667,2025-09-08,3.89
CUST_03468,2025-09-08,90.49
CUST_04658,2025-09-08,27.59
CUST_02083,2025-09-08,10.57
CUST_00757,2025-09-08,16.7
CUST_00275,2025-09-08,12.96
CUST_01721,2025-09-08,26.09
CUST_03826,2025-09-08,45.0
CUST_02779,2025-09-08,24.57
CUST_02686,2025-09-08,11.88
CUST_02539,2025-09-08,20.45
CUST_00531,2025-09-08,40.73
CUST_02709,2025-09-08,20.96
CUST_04787,2025-09-08,7.73
CUST_03826,2025-09-08,108.83
CUST_00206,2025-09-08,19.58
CUST_03874,2025-09-08,49.73
CUST_02438,2025-09-09,209.86
CUST_04877,2025-09-09,13.93
CUST_02966,2025-09-09,3.26
CUST_03311,2025-09-09,32.42
CUST_00677,2025-09-09,20.27
CUST_03102,2025-09-09,90.6
CUST_04373,2025-09-09,16.85
CUST_02798,2025-09-09,14.16
CUST_02653,2025-09-09,10.8
CUST_04472,2025-09-09,8.42
CUST_02562,2025-09-09,24.22
CUST_02966,2025-09-09,12.2
CUST_00686,2025-09-09,56.04
CUST_01025,2025-09-09,33.7
CUST_00767,2025-09-09,10.8
CUST_01260,2025-09-09,33.4
CUST_01070,2025-09-09,5.41
CUST_03245,2025-09-09,156.42
CUST_03705,2025-09-09,17.98
CUST_04899,2025-09-09,11.37
CUST_00397,2025-09-09,37.43
CUST_02084,2025-09-09,13.48
CUST_04244,2025-09-09,68.82
CUST_01047,2025-09-09,17.95
CUST_04519,2025-09-09,17.68
CUST_01319,2025-09-09,45.31
CUST_04098,2025-09-09,19.62
CUST_04795,2025-09-09,54.46
CUST_00315,2025-09-09,28.86
CUST_02322,2025-09-09,11.41
CUST_03210,2025-09-10,11.97
CUST_03094,2025-09-10,97.58
CUST_03675,2025-09-10,9.94
CUST_03651,2025-09-10,3.41
CUST_04296,2025-09-10,12.66
CUST_03064,2025-09-10,11.2
CUST_01949,2025-09-10,26.57
CUST_02368,2025-09-10,58.59
CUST_03668,2025-09-10,45.09
CUST_02368,2025-09-10,38.64
CUST_04519,2025-09-10,26.42
CUST_02836,2025-09-10,7.34
CUST_00074,2025-09-10,40.26
CUST_03465,2025-09-10,11.5
CUST_03520,2025-09-10,2.45
CUST_04152,2025-09-10,113.29
CUST_04885,2025-09-10,19.08
CUST_04547,2025-09-11,20.88
CUST_03784,2025-09-11,30.55
CUST_01352,2025-09-11,16.16
CUST_03063,2025-09-11,5.69
CUST_02181,2025-09-11,9.42
CUST_04098,2025-09-11,65.12
CUST_04318,2025-09-11,16.69
CUST_03550,2025-09-11,50.43
CUST_01844,2025-09-11,3.25
CUST_04747,2025-09-11,15.87
CUST_04098,2025-09-11,32.7
CUST_01801,2025-09-11,24.6
CUST_02059,2025-09-11,36.85
CUST_00795,2025-09-11,56.94
CUST_01354,2025-09-11,32.73
CUST_04058,2025-09-11,44.51
CUST_03334,2025-09-11,123.01
CUST_02539,2025-09-11,23.27
CUST_02598,2025-09-11,7.28
CUST_04300,2025-09-11,11.9
CUST_04755,2025-09-11,28.71
CUST_03021,2025-09-11,7.42
CUST_03182,2025-09-11,15.99
CUST_04855,2025-09-11,58.1
CUST_04111,2025-09-11,16.2
CUST_03205,2025-09-11,8.58
CUST_04202,2025-09-11,10.88
CUST_03311,2025-09-12,21.48
CUST_03783,2025-09-12,23.12
CUST_00143,2025-09-12,13.79
CUST_01412,2025-09-12,48.16
CUST_02735,2025-09-12,2.06
CUST_02348,2025-09-12,85.19
CUST_04579,2025-09-12,15.63
CUST_01260,2025-09-12,24.75
CUST_01094,2025-09-12,40.69
CUST_04764,2025-09-12,24.7
CUST_03783,2025-09-12,11.46
CUST_01532,2025-09-12,23.3
CUST_02650,2025-09-12,153.52
CUST_04321,2025-09-12,36.47
CUST_03403,2025-09-12,3.34
CUST_03421,2025-09-12,10.71
CUST_01887,2025-09-12,47.12
CUST_01114,2025-09-12,225.76
CUST_00400,2025-09-12,11.45
CUST_04623,2025-09-12,28.34
CUST_04689,2025-09-12,50.76
CUST_03245,2025-09-12,2.59
CUST_01982,2025-09-12,9.49
CUST_00035,2025-09-12,11.76
CUST_03001,2025-09-12,13.68
CUST_02489,2025-09-12,11.34
CUST_03668,2025-09-12,24.21
CUST_02520,2025-09-13,132.57
CUST_04051,2025-09-13,64.53
CUST_00767,2025-09-13,29.77
CUST_02539,2025-09-13,11.47
CUST_02526,2025-09-13,21.7
CUST_04835,2025-09-13,14.32
CUST_01742,2025-09-13,12.62
CUST_03161,2025-09-13,50.8
CUST_04689,2025-09-13,8.57
CUST_04593,2025-09-13,67.66
CUST_02395,2025-09-13,17.05
CUST_02845,2025-09-13,103.54
CUST_03350,2025-09-13,9.59
CUST_01592,2025-09-13,3.52
CUST_01870,2025-09-13,6.06
CUST_04244,2025-09-13,20.49
CUST_01944,2025-09-13,16.13
CUST_03783,2025-09-13,15.05
CUST_02301,2025-09-13,9.74
CUST_04021,2025-09-13,39.07
CUST_02725,2025-09-14,19.25
CUST_02301,2025-09-14,20.2
CUST_03146,2025-09-14,11.05
CUST_00495,2025-09-14,9.87
CUST_04189,2025-09-14,8.38
CUST_00702,2025-09-14,15.32
CUST_04726,2025-09-14,24.07
CUST_00630,2025-09-14,20.3
CUST_00271,2025-09-14,1.39
CUST_02027,2025-09-14,21.24
CUST_00804,2025-09-14,42.13
CUST_03419,2025-09-14,14.54
CUST_02823,2025-09-14,4.8
CUST_00843,2025-09-14,18.2
CUST_01152,2025-09-14,4.52
CUST_02992,2025-09-14,7.62
CUST_01859,2025-09-14,67.67
CUST_04252,2025-09-14,4.75
CUST_00287,2025-09-14,106.71
CUST_03169,2025-09-14,2.25
CUST_04713,2025-09-14,4.13
CUST_01321,2025-09-14,20.11
CUST_00986,2025-09-14,11.62
CUST_02200,2025-09-14,10.14
CUST_04293,2025-09-15,16.06
CUST_03019,2025-09-15,4.83
CUST_01245,2025-09-15,15.27
CUST_00156,2025-09-15,5.89
CUST_01175,2025-09-15,8.37
CUST_04391,2025-09-15,31.09
CUST_03059,2025-09-15,100.2
CUST_04892,2025-09-15,42.75
CUST_01656,2025-09-15,20.37
CUST_04744,2025-09-15,47.18
CUST_03347,2025-09-15,37.0
CUST_01463,2025-09-15,99.1
CUST_00145,2025-09-15,18.23
CUST_04244,2025-09-15,4.94
CUST_00982,2025-09-15,174.53
CUST_02699,2025-09-15,16.69
CUST_00404,2025-09-15,51.36
CUST_04640,2025-09-15,197.53
CUST_01573,2025-09-15,4.83
CUST_02124,2025-09-15,7.89
CUST_01735,2025-09-15,90.07
CUST_04654,2025-09-15,53.25
CUST_02398,2025-09-15,62.11
CUST_01094,2025-09-15,51.03
CUST_02079,2025-09-15,16.27
CUST_03320,2025-09-16,31.69
CUST_02707,2025-09-16,8.48
CUST_03479,2025-09-16,8.2
CUST_03562,2025-09-16,54.87
CUST_03970,2025-09-16,10.52
CUST_01442,2025-09-16,13.76
CUST_04615,2025-09-16,152.27
CUST_04885,2025-09-16,24.72
CUST_03119,2025-09-16,67.89
CUST_01656,2025-09-16,11.49
CUST_03508,2025-09-16,24.86
CUST_01529,2025-09-16,95.58
CUST_01776,2025-09-16,102.85
CUST_03218,2025-09-16,67.58
CUST_03014,2025-09-16,30.88
CUST_01093,2025-09-16,15.4
CUST_02727,2025-09-17,38.08
CUST_04291,2025-09-17,10.56
CUST_03690,2025-09-17,17.89
CUST_02660,2025-09-17,34.73
CUST_00249,2025-09-17,31.78
CUST_03816,2025-09-17,16.44
CUST_02368,2025-09-17,48.97
CUST_04321,2025-09-17,4.79
CUST_01847,2025-09-17,33.45
CUST_04230,2025-09-17,4.01
CUST_01858,2025-09-17,56.53
CUST_00975,2025-09-17,58.03
CUST_02805,2025-09-17,18.0
CUST_03760,2025-09-17,143.5
CUST_00048,2025-09-17,59.29
CUST_01253,2025-09-17,11.24
CUST_04660,2025-09-17,5.85
CUST_01382,2025-09-17,3.97
CUST_03006,2025-09-18,19.09
CUST_02539,2025-09-18,21.22
CUST_04855,2025-09-18,13.21
CUST_03205,2025-09-18,21.09
CUST_02026,2025-09-18,26.46
CUST_02753,2025-09-18,178.64
CUST_02550,2025-09-18,22.75
CUST_04943,2025-09-18,53.04
CUST_01905,2025-09-18,5.09
CUST_00877,2025-09-18,34.96
CUST_00539,2025-09-18,70.71
CUST_04668,2025-09-18,4.59
CUST_03783,2025-09-18,31.18
CUST_04944,2025-09-18,3.34
CUST_00630,2025-09-18,6.22
CUST_01561,2025-09-18,31.65
CUST_00244,2025-09-18,43.4
CUST_04934,2025-09-18,22.17
CUST_02391,2025-09-18,35.48
CUST_02319,2025-09-18,18.45
CUST_04569,2025-09-18,14.74
CUST_03456,2025-09-19,37.85
CUST_01394,2025-09-19,14.58
CUST_02958,2025-09-19,12.95
CUST_03783,2025-09-19,58.31
CUST_03301,2025-09-19,54.51
CUST_02539,2025-09-19,20.94
CUST_04321,2025-09-19,3.69
CUST_03303,2025-09-19,5.2
CUST_03900,2025-09-19,8.86
CUST_01254,2025-09-19,44.85
CUST_00655,2025-09-19,64.28
CUST_04713,2025-09-19,22.79
CUST_04152,2025-09-19,25.04
CUST_04368,2025-09-19,8.67
CUST_02235,2025-09-19,6.21
CUST_04689,2025-09-19,64.0
CUST_02219,2025-09-19,77.89
CUST_04370,2025-09-19,4.8
CUST_03485,2025-09-19,37.57
CUST_02058,2025-09-19,73.92
CUST_03171,2025-09-19,54.54
CUST_01254,2025-09-19,12.93
CUST_03367,2025-09-19,10.92
CUST_04823,2025-09-19,16.26
CUST_04281,2025-09-19,10.57
CUST_00998,2025-09-19,50.46
CUST_04030,2025-09-20,12.45
CUST_01272,2025-09-20,40.76
CUST_04662,2025-09-20,9.11
CUST_03965,2025-09-20,40.83
CUST_00581,2025-09-20,11.3
CUST_04152,2025-09-20,13.78
CUST_02686,2025-09-20,52.18
CUST_01373,2025-09-20,5.25
CUST_03974,2025-09-20,110.84
CUST_02124,2025-09-20,48.46
CUST_03471,2025-09-20,124.39
CUST_00894,2025-09-20,16.6
CUST_03813,2025-09-20,15.46
CUST_02913,2025-09-20,62.47
CUST_04519,2025-09-20,6.06
CUST_00435,2025-09-20,128.19
CUST_02613,2025-09-20,7.15
CUST_04736,2025-09-20,42.89
CUST_04377,2025-09-20,71.96
CUST_04741,2025-09-20,130.11
CUST_04896,2025-09-20,35.94
CUST_03205,2025-09-20,55.71
CUST_01138,2025-09-20,6.55
CUST_01141,2025-09-20,217.82
CUST_00767,2025-09-20,13.14
CUST_01543,2025-09-20,43.52
CUST_02089,2025-09-20,7.37
CUST_00746,2025-09-20,5.93
CUST_04519,2025-09-21,58.81
CUST_01894,2025-09-21,63.93
CUST_02707,2025-09-21,8.58
CUST_04984,2025-09-21,13.39
CUST_03160,2025-09-21,18.86
CUST_01200,2025-09-21,45.68
CUST_03435,2025-09-21,7.31
CUST_00877,2025-09-21,6.35
CUST_02167,2025-09-21,6.82
CUST_04101,2025-09-21,10.05
CUST_01012,2025-09-21,23.96
CUST_03320,2025-09-21,3.52
CUST_04736,2025-09-21,23.26
CUST_03313,2025-09-21,31.38
CUST_04098,2025-09-21,12.21
CUST_02866,2025-09-21,18.82
CUST_03970,2025-09-21,18.17
CUST_04331,2025-09-21,5.92
CUST_01338,2025-09-21,42.71
CUST_04726,2025-09-22,75.89
CUST_01933,2025-09-22,64.73
CUST_02193,2025-09-22,17.03
CUST_02144,2025-09-22,44.72
CUST_03721,2025-09-22,30.56
CUST_04677,2025-09-22,23.13
CUST_01656,2025-09-22,22.21
CUST_00487,2025-09-22,14.51
CUST_02539,2025-09-22,6.42
CUST_02539,2025-09-22,34.69
CUST_01619,2025-09-22,130.48
CUST_00856,2025-09-22,23.28
CUST_00585,2025-09-22,37.03
CUST_00598,2025-09-22,26.6
CUST_04383,2025-09-22,84.84
CUST_03528,2025-09-22,124.33
CUST_02496,2025-09-22,27.15
CUST_02328,2025-09-22,29.6
CUST_02355,2025-09-22,11.99
CUST_03320,2025-09-22,36.64
CUST_04483,2025-09-23,36.55
CUST_03109,2025-09-23,22.14
CUST_03355,2025-09-23,14.87
CUST_03783,2025-09-23,36.9
CUST_00504,2025-09-23,5.77
CUST_00862,2025-09-23,14.91
CUST_04666,2025-09-23,38.81
CUST_00702,2025-09-23,60.36
CUST_01656,2025-09-23,4.54
CUST_01003,2025-09-23,4.59
CUST_00267,2025-09-23,12.65
CUST_04400,2025-09-23,11.87
CUST_01532,2025-09-23,5.92
CUST_02398,2025-09-23,18.22
CUST_00150,2025-09-23,14.77
CUST_03813,2025-09-23,42.12
CUST_02620,2025-09-24,111.69
CUST_02932,2025-09-24,2.83
CUST_01735,2025-09-24,21.02
CUST_01532,2025-09-24,27.27
CUST_01786,2025-09-24,13.51
CUST_03710,2025-09-24,7.97
CUST_01819,2025-09-24,50.78
CUST_02725,2025-09-24,20.29
CUST_01830,2025-09-24,181.5
CUST_00484,2025-09-24,11.85
CUST_02926,2025-09-24,21.15
CUST_00602,2025-09-24,2.48
CUST_02245,2025-09-24,25.54
CUST_01995,2025-09-24,17.25
CUST_02921,2025-09-24,54.42
CUST_02686,2025-09-24,37.19
CUST_03014,2025-09-24,37.03
CUST_03475,2025-09-24,23.17
CUST_00973,2025-09-24,8.09
CUST_04451,2025-09-24,82.58
CUST_03848,2025-09-24,25.48
CUST_02888,2025-09-24,2.97
CUST_01422,2025-09-24,23.24
CUST_02367,2025-09-24,89.7
CUST_01763,2025-09-24,3.67
CUST_03705,2025-09-24,4.34
CUST_01549,2025-09-24,15.96
CUST_02703,2025-09-24,37.73
CUST_03078,2025-09-24,14.67
CUST_03988,2025-09-24,23.24
CUST_01317,2025-09-24,25.31
CUST_03808,2025-09-25,29.14
CUST_03239,2025-09-25,20.01
CUST_02345,2025-09-25,57.63
CUST_02667,2025-09-25,14.33
CUST_02672,2025-09-25,12.44
CUST_00778,2025-09-25,7.46
CUST_01032,2025-09-25,28.59
CUST_00336,2025-09-25,1.46
CUST_00462,2025-09-25,58.58
CUST_04309,2025-09-25,32.47
CUST_04570,2025-09-25,5.03
CUST_04300,2025-09-25,2.4
CUST_04300,2025-09-25,35.98
CUST_01959,2025-09-25,154.11
CUST_02569,2025-09-25,6.75
CUST_04049,2025-09-25,50.21
CUST_00072,2025-09-25,145.25
CUST_00124,2025-09-26,14.25
CUST_02980,2025-09-26,19.88
CUST_03430,2025-09-26,3.3
CUST_02966,2025-09-26,14.27
CUST_04016,2025-09-26,19.62
CUST_00921,2025-09-26,102.22
CUST_01592,2025-09-26,13.79
CUST_01016,2025-09-26,17.56
CUST_00877,2025-09-26,18.32
CUST_03783,2025-09-26,2.64
CUST_04673,2025-09-26,80.17
CUST_02362,2025-09-26,4.04
CUST_02238,2025-09-26,45.16
CUST_00039,2025-09-26,4.7
CUST_02364,2025-09-26,27.22
CUST_03686,2025-09-26,21.38
CUST_03102,2025-09-26,39.75
CUST_01447,2025-09-26,48.44
CUST_02767,2025-09-26,35.43
CUST_02159,2025-09-26,6.07
CUST_00781,2025-09-27,18.33
CUST_02997,2025-09-27,9.28
CUST_00951,2025-09-27,44.56
CUST_04088,2025-09-27,20.97
CUST_01672,2025-09-27,6.61
CUST_04300,2025-09-27,38.63
CUST_03612,2025-09-27,12.59
CUST_04453,2025-09-27,27.29
CUST_01192,2025-09-27,116.85
CUST_00309,2025-09-27,29.2
CUST_01333,2025-09-27,10.77
CUST_01253,2025-09-27,49.47
CUST_04958,2025-09-27,7.87
CUST_04906,2025-09-27,23.15
CUST_01252,2025-09-27,25.26
CUST_02658,2025-09-27,32.26
CUST_04999,2025-09-27,148.39
CUST_04400,2025-09-27,58.11
CUST_00705,2025-09-28,32.27
CUST_02892,2025-09-28,18.96
CUST_01730,2025-09-28,5.38
CUST_00729,2025-09-28,14.9
CUST_00591,2025-09-28,129.96
CUST_02291,2025-09-28,21.51
CUST_04607,2025-09-28,29.77
CUST_01260,2025-09-28,14.88
CUST_04244,2025-09-28,13.36
CUST_00509,2025-09-28,15.16
CUST_04391,2025-09-28,10.34
